Date,Close,High,Low,Open,Volume,RSI,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,SMA_20,SMA_50,SMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2019-02-20,6.009800434112549,6.098232317229723,5.914198213499112,6.028920878235236,171065600,68.0901261218581,4.978826426611201,5.6180099725723265,6.257193518533452,22.754802824547543,0.8064772740286175,5.6180099725723265,,,0.30574573465431154,0.003649239783156011,0.30209649487115553
2019-02-21,5.941684722900391,6.009801343890833,5.847277316311036,5.959609885553582,128493600,65.22050679984159,5.058757903747572,5.6613297939300535,6.263901684112535,21.287291576920506,0.7326319344945172,5.6613297939300535,,,0.2949495357381817,-0.005717567306379068,0.3006671030445608
2019-02-22,6.070746421813965,6.085086640264785,5.9715592650504155,5.982314542855362,119637600,67.97454653916141,5.124275706476521,5.706621360778809,6.288967015081097,20.40947234749819,0.8126365401244529,5.706621360778809,,,0.29342524720453955,-0.005793484672017013,0.29921873187655657
2019-02-25,6.137668609619141,6.259561614233932,6.125718046891795,6.2153452159437865,124102400,69.33069825515082,5.159133151887204,5.746057367324829,6.332981582762454,20.428762816577205,0.8336131241427116,5.746057367324829,,,0.2942256486944972,-0.0039944665456475015,0.2982201152401447
2019-02-26,6.1567888259887695,6.214150157352559,6.0611866070491205,6.089867044797346,105356800,69.72515758883313,5.250887357994889,5.796308302879334,6.341729247763778,18.81959745355522,0.8304608362498884,5.796308302879334,,,0.29302500445891333,-0.004156088624985066,0.2971810930838984
2019-02-27,6.137668609619141,6.163959391751946,5.950049105539694,6.0743322226999545,115844000,68.77258435017215,5.425041793317572,5.852892994880676,6.280744196443781,14.62016141205148,0.8327974932617577,5.852892994880676,,,0.28721975306013636,-0.007969072019009649,0.295188825079146
2019-02-28,6.099428176879883,6.163959852832624,6.046846608681032,6.083892672105915,92063200,66.8067632957338,5.507282513980563,5.888803625106812,6.270324736233061,12.957508363825896,0.7760326304766046,5.888803625106812,,,0.2763478007421778,-0.015072819469574561,0.29142062021175236
2019-03-01,6.221320629119873,6.248806239167074,6.097037513879824,6.228490510778148,140156800,69.77272994329422,5.5325268152674845,5.918978118896485,6.305429422525485,13.058041299231869,0.8911780182706308,5.918978118896485,,,0.27440424111913586,-0.013613103274093208,0.28801734439322907
2019-03-04,6.222515106201172,6.3730889946684535,6.016970000742424,6.330067883677802,213088000,69.80120679270468,5.584839368360215,5.95279746055603,6.320755552751845,12.362526850071783,0.8665059301122897,5.95279746055603,,,0.2698496812828486,-0.014534130488304375,0.28438381177115296
2019-03-05,6.23805046081543,6.2954117888207035,6.144837903922961,6.235660348498462,100348800,70.19450090429913,5.601743422518032,5.977235794067383,6.352728165616734,12.564080939287695,0.8472968913747534,5.977235794067383,,,0.2644453714511936,-0.015950752255967482,0.2803961237071611
2019-03-06,6.130497932434082,6.259561267536875,6.101817495211682,6.25358621443782,123468800,63.9819564600831,5.609228013330133,5.988708090782166,6.368188168234198,12.673186660613133,0.6868211930965454,5.988708090782166,,,0.24861791423128476,-0.02542256758070105,0.2740404818119858
2019-03-07,5.907027244567871,6.087476388194812,5.835325700739207,6.080306507332325,169306400,53.40556418329383,5.6148977107595295,5.99133710861206,6.367776506464591,12.566123088331311,0.3880166840597043,5.99133710861206,,,0.21555751066247097,-0.04678637691961185,0.2623438875820828
2019-03-08,5.873566627502441,5.881931792480888,5.6835570335241625,5.7050675880022546,174936800,52.01899962903739,5.664309744016497,6.004243350028991,6.344176956041486,11.323112212327413,0.3077908153015228,6.004243350028991,,,0.18452976621259687,-0.06225129709558877,0.24678106330818564
2019-03-11,6.2404398918151855,6.251195168133645,5.942877550915996,5.942877550915996,128468000,63.276946074906974,5.722259716775997,6.034059309959412,6.345858903142827,10.334654572214085,0.8309506913538064,6.034059309959412,,,0.18738361980858276,-0.047517954799682294,0.23490157460826505
2019-03-12,6.342017650604248,6.389818983786469,6.244025327861264,6.289436548797644,151606400,65.67814364416654,5.789191056801918,6.069611406326294,6.35003175585067,9.240141773560552,0.9857105497871065,6.069611406326294,,,0.19558718820104826,-0.031451509125773436,0.2270386973268217
2019-03-13,6.479447364807129,6.583414759858262,6.412525576891835,6.437621076409801,145129600,68.6635634759407,5.7820737753003435,6.099845671653748,6.417617568007152,10.419014298348708,1.0972864458901264,6.099845671653748,,,0.21074862567342567,-0.013032057322716811,0.22378068299614248
2019-03-14,6.450766086578369,6.515297757977875,6.441206092223271,6.491397088289093,95443200,67.34695944697454,5.79138644944342,6.128048372268677,6.4647102950939335,10.987573934590868,0.9792904876225013,6.128048372268677,5.586783857345581,,0.2179375858210184,-0.00467447774009927,0.22261206356111768
2019-03-15,6.610899925231934,6.684991590363023,6.5081273655421965,6.526052981624771,138845600,70.7224219228498,5.7819104758605935,6.163182234764099,6.544453993667604,12.372561588489159,1.0871372321876402,6.163182234764099,5.629207382202148,,0.23386055214467483,0.008998790866845713,0.22486176127782911
2019-03-18,6.670650482177734,6.732792032218543,6.577438385050167,6.616874096962871,148994400,71.89007252726603,5.767335628900218,6.197778272628784,6.62822091635735,13.890224038169528,1.0492859692674181,6.197778272628784,5.681525735855103,,0.24843715933814892,0.018860318448255836,0.22957684088989308
2019-03-19,6.737573146820068,6.8451254755923046,6.655115859973932,6.756693591215178,164380800,73.18024711386023,5.752661795283665,6.233927917480469,6.7151940396772725,15.440220951137148,1.023250241509462,6.233927917480469,5.724809675216675,,0.26236494552287315,0.02623048370638406,0.2361344618164891
2019-03-20,6.815276622772217,6.939603830909987,6.645522533838364,6.736376751459608,183522400,74.63590727248946,5.742529084079411,6.274201726913452,6.805874369747492,16.947897628264275,1.0088421448342786,6.274201726913452,5.766731834411621,,0.27648568268916307,0.032280976698139174,0.2442047059910239
2019-03-21,7.1308770179748535,7.160763341677969,6.7483319833691615,6.75191819628422,151957600,79.50216395900638,5.706605510609929,6.333661341667176,6.960717172724422,19.800737590184763,1.1356815747678588,6.333661341667176,5.812241334915161,,0.30957420421522297,0.05229559857935928,0.2572786056358637
2019-03-22,6.664649963378906,7.095012827929852,6.639545561753072,7.0376311430583325,267601600,60.910690185354596,5.732676216515887,6.363356518745422,6.994036820974958,19.822252623176244,0.7388638455714989,6.363356518745422,5.846131839752197,,0.2947784465916303,0.0299998727646133,0.264778573827017
2019-03-25,6.622809886932373,6.6909506723196595,6.476964473141763,6.582164466172488,210369600,59.56451324529925,5.756202285104971,6.387613582611084,7.019024880117197,19.769865203649626,0.6862465125744858,6.387613582611084,5.878229513168335,,0.2764893603427483,0.009368629212585022,0.26712073113016327
2019-03-26,6.7136640548706055,6.895372966273764,6.612050731902182,6.777022918178271,175872000,61.55163105846563,5.778130979583155,6.415457344055175,7.052783708527196,19.86846238055321,0.7339513375242785,6.415457344055175,5.913339290618897,,0.2662570541959024,-0.0006909415474086744,0.2669479957433111
2019-03-27,6.5821638107299805,6.78778139877917,6.437513663705864,6.741158808791442,176810400,57.172251155082535,5.809721891976751,6.437682104110718,7.065642316244685,19.508891615912173,0.6150404944672189,6.437682104110718,5.948400354385376,,0.24471597373121945,-0.017785617609673288,0.26250159134089274
2019-03-28,6.624004364013672,6.698122314596563,6.506850036953915,6.631177245436176,128437600,58.19152968490968,5.851014283266251,6.463910913467407,7.076807543668563,18.96364719149209,0.6306039572233587,6.463910913467407,5.978944473266601,,0.22838798076606448,-0.027290888459862606,0.2556788692259271
2019-03-29,6.773435592651367,6.792562819340364,6.65628127217763,6.76984938015626,126980000,61.697612030286166,5.875087374397544,6.491516661643982,7.10794594889042,18.991841795267828,0.7286709415338652,6.491516661643982,6.012333841323852,,0.2249131215449065,-0.024612598144816478,0.24952571968972298
2019-04-01,7.040021896362305,7.065126297249145,6.897763168641126,6.969490158611837,122364800,67.01243962570632,5.885089039786861,6.532392001152038,7.179694962517216,19.81825221912649,0.8921115192642274,6.532392001152038,6.048664846420288,,0.24089368488367668,-0.006905627844837031,0.24779931272851372
2019-04-02,7.1177263259887695,7.139244513612807,7.0089401356801675,7.0639308569286765,106728800,68.38930051467625,5.896332638862976,6.576375794410706,7.2564189499584355,20.68139585714374,0.8980266010780167,6.576375794410706,6.083681879043579,,0.2568674860465485,0.00725453865442785,0.24961294739212067
2019-04-03,7.2408576011657715,7.374748187596273,7.173912079935993,7.237271388681177,151384000,70.49114015612162,5.925724174841487,6.63189377784729,7.338063380853094,21.2961674797821,0.9311739139764958,6.63189377784729,6.127088890075684,,0.2762777455353227,0.021331838514561607,0.2549459070207611
2019-04-04,7.230098724365234,7.325734860396044,7.10457626732298,7.242053526387253,143620800,70.05283715701265,6.02897795319689,6.698047351837158,7.367116750477427,19.978043256345583,0.8976055201518328,6.698047351837158,6.170185098648071,,0.2874784914807824,0.026026067568017064,0.26145242391276535
2019-04-05,7.338885307312012,7.3520353622253625,7.2659626071773165,7.299435598601052,104654400,71.95188813283065,6.161097556811723,6.771313285827636,7.38152901484355,18.023556236663737,0.9650584985736854,6.771313285827636,6.213664503097534,,0.30165602849385387,0.0321628836648708,0.26949314482898307
2019-04-08,7.396266937255859,7.410612700343745,7.21575375067631,7.301826505087268,103460000,72.92709776373452,6.212053606546096,6.82910463809967,7.446155669653244,18.071213263040008,0.9595748731901657,6.82910463809967,6.254610872268676,,0.3139035618358683,0.03552833360550822,0.2783752282303601
2019-04-09,7.314974784851074,7.391484139436502,7.268352203295069,7.320952413074363,104121600,69.25346062774575,6.268614798626794,6.877752494812012,7.486890190997229,17.71327760470296,0.8588862524657465,6.877752494812012,6.297874965667725,,0.31343711498224014,0.028049509401504025,0.2853876055807361
2019-04-10,7.433325290679932,7.438107211162087,7.319757187388442,7.34725254611728,99244000,71.5040518324802,6.299385105828209,6.925446391105652,7.551507676383094,18.080026901413685,0.9056143635756126,6.925446391105652,6.346421976089477,,0.3189407982259187,0.026842554116146056,0.29209824410977264
2019-04-11,7.377140522003174,7.463213285897887,7.3352998484594325,7.460822325119796,111770400,68.92471238364536,6.356044172634172,6.971765112876892,7.587486053119613,17.663272651153445,0.8291876097039028,6.971765112876892,6.386340475082397,,0.31513617194716925,0.0184303422699173,0.29670582967725195
2019-04-12,7.467994213104248,7.483534772048932,7.379530500210226,7.471580425779316,95228000,70.76143098446725,6.386153362515192,7.014619827270508,7.643086292025823,17.91876053815624,0.8606989483601604,7.014619827270508,6.423343744277954,,0.3158116318798898,0.015284641762110307,0.3005269901177795
2019-04-15,7.473973274230957,7.497882428838931,7.323345919421157,7.467996099586262,83369600,70.88339824082487,6.416777379145777,7.054785966873169,7.692794554600561,18.087255679286642,0.8285122766536319,7.054785966873169,6.461900644302368,,0.31321880756515075,0.010153453957897018,0.30306535360725373
2019-04-16,7.546894073486328,7.597102874982601,7.4823395092519105,7.549285033942685,94287200,72.39579419706467,6.440412920399574,7.095252013206482,7.7500911060133895,18.458515401230223,0.8448496472193834,7.095252013206482,6.497852849960327,,0.31343499121853124,0.008295710089022024,0.3051392811295092
2019-04-17,7.6222076416015625,7.717843784301067,7.556457821997472,7.693935090648016,114422400,73.90349004302817,6.455773539758337,7.13559856414795,7.815423588537562,19.05446384849395,0.8578928841951058,7.13559856414795,6.53227596282959,,0.3160403771075124,0.008720876782402576,0.30731950032510985
2019-04-18,7.646116256713867,7.664048231729061,7.515811878886786,7.66046201913765,91903200,74.38184708941027,6.446078376622274,7.1613605260849,7.876642675547527,19.97615248826663,0.838856303762894,7.1613605260849,6.568109350204468,,0.3163872740709994,0.007254218996711637,0.3091330550742878
2019-04-22,7.710671424865723,7.721430063484572,7.531353484752566,7.549285461175523,75756800,75.67820989172218,6.498335687113428,7.2136615991592405,7.928987511205053,19.832533096068275,0.8474009660051652,7.2136615991592405,6.610013942718506,,0.3182032064838962,0.007256121127686754,0.31094708535620946
2019-04-23,8.003555297851562,8.033441614739818,7.738165570012585,7.771638098998149,104954400,80.49959216941586,6.542704380925136,7.2826988697052,8.022693358485265,20.321985077766062,0.9870687816437302,7.2826988697052,6.6572026348114015,,0.33936365386627454,0.02273325480805205,0.3166303990582225
2019-04-24,7.9258527755737305,8.054960990457964,7.922265650887988,8.021488456522862,95075200,76.18471705074991,6.6011040927996545,7.343308305740356,8.085512518681059,20.21443692784931,0.8924421740515747,7.343308305740356,6.703100175857544,,0.3458764680853905,0.023396855221734403,0.3224796128636561
2019-04-25,8.014314651489258,8.111146023996069,7.8935736788179325,8.101582183930264,119690400,77.6532847043688,6.704607289368548,7.41491584777832,8.125224406188092,19.158910849206656,0.9219284679976703,7.41491584777832,6.745891227722168,,0.35409427595875265,0.025291730476077245,0.3288025454826754
2019-04-26,8.04300594329834,8.04539735954706,7.782397207729866,7.986819518208273,110516800,78.1244526979061,6.823903819127645,7.485865926742553,8.147828034357461,17.685652243653216,0.9208247044254525,7.485865926742553,6.789017105102539,,0.35878623103565843,0.023986948442386413,0.334799282593272
2019-04-29,8.086043357849121,8.12549352251731,8.002362019514948,8.040616475904596,83797600,78.84498936671814,6.925800195435869,7.551496315002441,8.177192434569013,16.5714473917841,0.9271618651055143,7.551496315002441,6.832573518753052,,0.36180671630468453,0.021605946969129985,0.34020076933555454
2019-04-30,7.900747776031494,7.939003144396306,7.730993683174458,7.8899891377225275,127595200,68.39898107503738,6.997740145844098,7.594532608985901,8.191325072127704,15.716371075572818,0.7565507994467031,7.594532608985901,6.871013879776001,,0.34526862597098074,0.004054285308340955,0.3412143406626398
2019-05-01,7.809895038604736,8.118322146138768,7.801526903689858,8.047789941520534,125916000,63.92682415941623,7.067734224465058,7.629141044616699,8.190547864768341,14.717431932859162,0.6609830763538048,7.629141044616699,6.906920175552369,,0.3211292356758193,-0.01606808398945636,0.33719731966527566
2019-05-02,7.714256763458252,7.9294386320301005,7.561238951166317,7.812283856461404,141288800,59.51543459549652,7.119676234899283,7.652811002731323,8.185945770563363,13.93304414918287,0.5576268557543099,7.652811002731323,6.941009302139282,,0.2909277514080868,-0.03701565460575107,0.32794340601383787
2019-05-03,8.07767391204834,8.099192097276191,7.864883475938487,7.9067241383098565,108889600,68.4304010235186,7.168489270403197,7.695189762115478,8.22189025382776,13.689083908113712,0.8630945441966653,7.695189762115478,6.983729085922241,,0.2929407456567006,-0.028002128285709804,0.3209428739424104
2019-05-06,7.933026313781738,7.964108347678435,7.52657210456511,7.568413233883104,161715200,62.52841540065781,7.215185085309433,7.724896812438965,8.234608539568496,13.196596394887022,0.7041639325377756,7.724896812438965,7.0209746837615965,,0.27964068207914217,-0.033041753490614556,0.3126824355697567
2019-05-07,7.471580982208252,7.772834726105269,7.249226659213076,7.676003328434482,237529600,48.23578595016111,7.227679894512764,7.728662514686585,8.229645134860405,12.964277304690585,0.24342270357688706,7.728662514686585,7.047652931213379,,0.22922316214694138,-0.06676741873825226,0.29599058088519364
2019-05-08,7.4058308601379395,7.577975914809471,7.314976183706144,7.396267017974974,161237600,46.601254396681874,7.245847559382166,7.733205318450928,8.220563077519689,12.604288622880794,0.16413332688235863,7.733205318450928,7.0726337718963626,,0.18186500246628068,-0.09130046273513037,0.27316546520141105
2019-05-09,7.288676738739014,7.362794693510139,6.965904352952477,7.167935736130668,220417600,43.756085188303345,7.217205872746683,7.725972890853882,8.23473990896108,13.170302958465834,0.07023928777677936,7.725972890853882,7.09565393447876,,0.13334286764799952,-0.11185807804272924,0.24520094569072876
2019-05-10,7.308999538421631,7.415394782011335,6.842773143991895,7.201409042489751,227858400,44.390350989308494,7.2036882089005845,7.722565841674805,8.241443474449024,13.437959440218645,0.10147992789551469,7.722565841674805,7.1198453617095945,,0.09542856521350984,-0.11981790438177514,0.21524646959528498
2019-05-13,6.553472518920898,6.865485787244952,6.4877227030586395,6.7519176747397385,234920800,30.582635944508024,6.9548529183397445,7.676839756965637,8.39882659559153,18.809480501942023,-0.27796933264238277,7.676839756965637,7.126488399505615,,0.004366160722457657,-0.16870424709826187,0.17307040782071953
2019-05-14,6.759090423583984,6.8834176275959145,6.578576790522054,6.6491085258721805,140192000,36.38234864722091,6.818674660135197,7.641095614433288,8.46351656873138,21.526257379756338,-0.03622490176096351,7.641095614433288,7.1372199058532715,,-0.05062621690535618,-0.17895729978086056,0.12833108287550438
2019-05-15,7.040021896362305,7.099794540014257,6.621613390798637,6.629981524427584,176160000,43.346800697446,6.753029472617089,7.615752005577088,8.478474538537085,22.65626644166507,0.16632950501509763,7.615752005577088,7.153259334564209,,-0.07072398825075332,-0.15924405690100615,0.08852006865025283
2019-05-16,7.259985446929932,7.390289831988191,7.030458707760755,7.05317214881528,174026400,48.1344599575163,6.721122924837319,7.597640895843506,8.474158866849693,23.073424580667137,0.3073881768071638,7.597640895843506,7.175849084854126,,-0.06811718412279788,-0.12530980221844057,0.05719261809564269
2019-05-17,7.0340447425842285,7.332907961667466,7.013721806551446,7.040021915760077,182510400,44.01944172008625,6.657314510274482,7.567037320137024,8.476760129999565,24.044359010669414,0.20705770385523825,7.567037320137024,7.1983894348144535,,-0.08332231190057815,-0.11241194399697667,0.02908963209639852
2019-05-20,6.681386947631836,6.817668520819974,6.604878026265102,6.739964347069635,184368800,38.48859735551351,6.530813993403511,7.51557309627533,8.500332199147149,26.20582862429638,0.07645166913878453,7.51557309627533,7.214545841217041,,-0.12241786503435037,-0.12120599770459911,-0.001211867329751263
2019-05-21,6.882221698760986,6.938408126009795,6.78180364582112,6.846358206145831,114487200,42.889416893316515,6.464630507968405,7.459506416320801,8.454382324673198,26.674041225453948,0.2098709936016794,7.459506416320801,7.227381477355957,,-0.1356322029831647,-0.10753626852273074,-0.02809593446043395
2019-05-22,6.792563438415527,6.9073268090090565,6.761481863224025,6.763872823781694,128912800,41.463227624242634,6.3917032707443955,7.402841949462891,8.413980628181386,27.317581156568068,0.19822215098090057,7.402841949462891,7.236392393112182,,-0.15159187652636774,-0.09879675365274704,-0.05279512287362071
2019-05-23,6.472181797027588,6.560645510495202,6.349050296741674,6.55825455001996,207680800,36.75934204153218,6.278326322152596,7.325735306739807,8.373144291327018,28.595327041739438,0.09254048691943927,7.325735306739807,7.236247081756591,,-0.187925861361518,-0.10810459079031784,-0.07982127057120017
2019-05-24,6.462618827819824,6.646718235992046,6.441100638184389,6.583359375414996,137225600,36.62577776436773,6.189271898228743,7.246715950965881,8.30416000370302,29.184090004140337,0.12924888502778817,7.246715950965881,7.236484136581421,,-0.21501391128185254,-0.10815411256852189,-0.10685979871333065
2019-05-28,6.393282413482666,6.624004872620902,6.387305239852844,6.520000592168827,116903200,35.61533226471384,6.115985560829131,7.162077903747559,8.208170246665986,29.21197889710358,0.13253937595983253,7.162077903747559,7.232131786346436,,-0.2393175514083632,-0.10596620215602603,-0.13335134925233716
2019-05-29,6.233090877532959,6.335899892143713,6.127890902579041,6.274931999494738,177921600,33.32766037802578,6.015692171934509,7.078695058822632,8.141697945710755,30.03386579178133,0.1022568745014756,7.078695058822632,7.22338059425354,,-0.26841041133927135,-0.10804724966954735,-0.160363161669724
2019-05-30,6.307209491729736,6.357418752193162,6.19722804047602,6.279714128916307,136428000,35.39538493912355,5.94549565448316,7.003560781478882,8.061625908474603,30.215062309270028,0.17093174513445555,7.003560781478882,7.214773321151734,,-0.28223255845645934,-0.09749551742938828,-0.18473704102707106
2019-05-31,6.00356388092041,6.1458225945802925,5.994000039987459,6.081268036369979,140600800,31.135246606468975,5.827513360697895,6.91802613735199,8.008538914006083,31.52670299310286,0.08071914607120527,6.91802613735199,7.198539066314697,,-0.3140679924338432,-0.10346476112541772,-0.21060323130842548
2019-06-03,5.619823455810547,6.001173193832045,5.5146239369341155,5.955745859390961,241812800,26.75293093444997,5.701096469103914,6.7951336145401005,7.889170759976287,32.20060730211946,-0.03714362607905953,6.7951336145401005,7.168317995071411,,-0.3660429333943034,-0.12435176166870232,-0.24169117172560106
2019-06-04,6.075291156768799,6.082464037814408,5.727414406565239,5.78599179503174,163869600,37.921494426408906,5.698713025539397,6.702246856689453,7.70578068783951,29.946191258187937,0.18762602691622307,6.702246856689453,7.156530818939209,,-0.36625900576956916,-0.09965426723517445,-0.2666047385343947
2019-06-05,6.209181785583496,6.254609120451196,6.021495729244995,6.251022907918951,152316800,40.780086056754485,5.67923561839085,6.639126896858215,7.599018175325581,28.91619013703768,0.27604489127081044,6.639126896858215,7.148258256912231,,-0.35157366751688635,-0.06797514318599329,-0.28359852433089305
2019-06-06,6.352635860443115,6.401649405105552,6.157776933894341,6.240263465761417,100302400,43.76782819739051,5.686940883370644,6.586467146873474,7.485993410376304,27.3143779037849,0.3700253144806465,6.586467146873474,7.141037693023682,,-0.3246178931988668,-0.03281549509437898,-0.2918023981044878
2019-06-07,6.714859485626221,6.804518463343689,6.433928204523146,6.4554463956576695,151548000,50.551667595541424,5.71484562711719,6.557776284217835,7.40070694131848,25.707819863549485,0.5931768230785979,6.557776284217835,7.143691606521607,,-0.27090401566217803,0.016718705953847834,-0.28762272161602587
2019-06-10,6.959926605224609,7.151198877894955,6.857117587653398,6.857117587653398,183272000,54.54694328253487,5.747359035518701,6.540322637557983,7.333286239597265,24.248455190441724,0.7645795888912944,6.540322637557983,7.150410051345825,,-0.2061837543117706,0.06515117384340419,-0.2713349281551748
2019-06-11,6.986227035522461,7.216949496635307,6.915695291617045,7.179890746195778,137447200,54.96746073982016,5.745473944645202,6.561960363388062,7.378446782130922,24.88544195720479,0.7598124490470033,6.561960363388062,7.154665880203247,,-0.15102928440593288,0.09624451499939352,-0.2472737994053264
2019-06-12,6.8678765296936035,6.969489836798335,6.826035407451786,6.925258210226411,110176000,52.60876985051356,5.744309992013317,6.567399668693542,7.3904893453737674,25.065923141661425,0.6825298442643438,6.567399668693542,7.151222972869873,,-0.11553702743008998,0.10538941758018913,-0.2209264450102791
2019-06-13,6.980248928070068,7.032849143896045,6.907326233241552,6.9491673554694025,98559200,54.6007642442159,5.747798850423239,6.56441102027893,7.381023190134622,24.879982905792893,0.7546116278579483,6.56441102027893,7.148473424911499,,-0.07744886237989501,0.11478206610430727,-0.19223092848420228
2019-06-14,6.889394283294678,6.945580252097159,6.812885380732892,6.870267057654231,77144800,52.67301528137396,5.777870963798698,6.545881462097168,7.3138919603956385,23.46545695168807,0.7236381025770893,6.545881462097168,7.141444158554077,,-0.05397276327843592,0.11060653216461308,-0.164579295443049
